130111;REQUE
130112;JOSE LEONARDO ORTIZ
130113;SANTA ROSA
130114;SANA
130115;LA VICTORIA
130116;CAYALTI
130117;PATAPO
130118;POMALCA
130119;PUCALA
130120;TUMAN
130201;FERRENAFE
130202;INCAHUASI
130203;CANARIS
130204;PITIPO
130205;PUEBLO NUEVO
130206;MANUEL ANTONIO MESONES MURO
130301;LAMBAYEQUE
130302;CHOCHOPE
130303;ILLIMO
130304;JAYANCA
130305;MOCHUMI
130306;MORROPE
130307;MOTUPE
130308;OLMOS
130309;PACORA
130310;SALAS
130311;SAN JOSE
130312;TUCUME
140101;LIMA
140102;ANCON
140103;ATE
140104;BRENA
140105;CARABAYLLO
140106;COMAS
140107;CHACLACAYO
140108;CHORRILLOS
140109;LA VICTORIA
140110;LA MOLINA
140111;LINCE
140112;LURIGANCHO
140113;LURIN
140114;MAGDALENA DEL MAR
140115;MIRAFLORES
140116;PACHACAMAC
140117;PUEBLO LIBRE
140118;PUCUSANA
140119;PUENTE PIEDRA
140120;PUNTA HERMOSA
140121;PUNTA NEGRA
140122;RIMAC
140123;SAN BARTOLO
140124;SAN ISIDRO
140125;BARRANCO
140126;SAN MARTIN DE PORRES
140127;SAN MIGUEL
140128;STA MARIA DEL MAR
140129;SANTA ROSA
140130;SANTIAGO DE SURCO
140131;SURQUILLO
140132;VILLA MARIA DEL TRIUNFO
140133;JESUS MARIA
140134;INDEPENDENCIA
140135;EL AGUSTINO
140136;SAN JUAN DE MIRAFLORES
140137;SAN JUAN DE LURIGANCHO
140138;SAN LUIS
140139;CIENEGUILLA
140140;SAN BORJA
140141;VILLA EL SALVADOR
140142;LOS OLIVOS
140143;SANTA ANITA
140201;CAJATAMBO
140205;COPA
140206;GORGOR
140207;HUANCAPON
140208;MANAS
140301;CANTA
140302;ARAHUAY
140303;HUAMANTANGA
140304;HUAROS
140305;LACHAQUI
140306;SAN BUENAVENTURA
140307;SANTA ROSA DE QUIVES
140401;SAN VICENTE DE CANETE
140402;CALANGO
140403;CERRO AZUL
140404;COAYLLO
140405;CHILCA
140406;IMPERIAL
140407;LUNAHUANA
140408;MALA
140409;NUEVO IMPERIAL
140410;PACARAN
140411;QUILMANA
140412;SAN ANTONIO
140413;SAN LUIS
140414;SANTA CRUZ DE FLORES
140415;ZUNIGA
140416;ASIA
140501;HUACHO
140502;AMBAR
140504;CALETA DE CARQUIN
140505;CHECRAS
140506;HUALMAY
140507;HUAURA
140508;LEONCIO PRADO
140509;PACCHO
140511;SANTA LEONOR
140512;SANTA MARIA
140513;SAYAN
140516;VEGUETA
140601;MATUCANA
140602;ANTIOQUIA
140603;CALLAHUANCA
140604;CARAMPOMA
140605;CASTA
140606;CUENCA
140607;CHICLA
140608;HUANZA
140609;HUAROCHIRI
140610;LAHUAYTAMBO
140611;LANGA
140612;MARIATANA
140613;RICARDO PALMA
140614;SAN ANDRES DE TUPICOCHA
140615;SAN ANTONIO
140616;SAN BARTOLOME
140617;SAN DAMIAN
140618;SANGALLAYA
140619;SAN JUAN DE TANTARANCHE
140620;SAN LORENZO DE QUINTI
140621;SAN MATEO
140622;SAN MATEO DE OTAO
140623;SAN PEDRO DE HUANCAYRE
140624;SANTA CRUZ DE COCACHACRA
140625;SANTA EULALIA
140626;SANTIAGO DE ANCHUCAYA
140627;SANTIAGO DE TUNA
140628;SANTO DOMINGO DE LOS OLLEROS
140629;SURCO
140630;HUACHUPAMPA
140631;LARAOS
140632;SAN JUAN DE IRIS
140701;YAUYOS
140702;ALIS
140703;AYAUCA
140704;AYAVIRI
140705;AZANGARO
140706;CACRA
140707;CARANIA
140708;COCHAS
140709;COLONIA
140710;CHOCOS
140711;HUAMPARA
140712;HUANCAYA
140713;HUANGASCAR
140714;HUANTAN
140715;HUANEC
140716;LARAOS
140717;LINCHA
140718;MIRAFLORES
140719;OMAS
140720;QUINCHES
140721;QUINOCAY
140722;SAN JOAQUIN
140723;SAN PEDRO DE PILAS
140724;TANTA
140725;TAURIPAMPA
140726;TUPE
140727;TOMAS
140728;VINAC
140729;VITIS
140730;HONGOS
140731;MADEAN
140732;PUTINZA
140733;CATAHUASI
140801;HUARAL
140802;ATAVILLOS ALTO
140803;ATAVILLOS BAJO
140804;AUCALLAMA
140805;CHANCAY
140806;IHUARI
140807;LAMPIAN
140808;PACARAOS
140809;SAN MIGUEL DE ACOS
140810;VEINTISIETE DE NOVIEMBRE
140811;STA CRUZ DE ANDAMARCA
140812;SUMBILCA
140901;BARRANCA
140902;PARAMONGA
140903;PATIVILCA
140904;SUPE
140905;SUPE PUERTO
141001;OYON
141002;NAVAN
141003;CAUJUL
141004;ANDAJES
141005;PACHANGARA
141006;COCHAMARCA
150101;IQUITOS
150102;ALTO NANAY
150103;FERNANDO LORES
150104;LAS AMAZONAS
150105;MAZAN
150106;NAPO
150107;PUTUMAYO
150108;TORRES CAUSANA
150110;INDIANA
150111;PUNCHANA
150112;BELEN
150113;SAN JUAN BAUTISTA
150114;TNTE MANUEL CLAVERO
150201;YURIMAGUAS
150202;BALSAPUERTO
150205;JEBEROS
150206;LAGUNAS
150210;SANTA CRUZ
150211;TNTE CESAR LOPEZ ROJAS
150301;NAUTA
150302;PARINARI
150303;TIGRE
150304;URARINAS
150305;TROMPETEROS
150401;REQUENA
150402;ALTO TAPICHE
150403;CAPELO
150404;EMILIO SAN MARTIN
150405;MAQUIA
150406;PUINAHUA
150407;SAQUENA
150408;SOPLIN
150409;TAPICHE
150410;JENARO HERRERA
150411;YAQUERANA
150501;CONTAMANA
150502;VARGAS GUERRA
150503;PADRE MARQUEZ
150504;PAMPA HERMOZA
150505;SARAYACU
150506;INAHUAYA
150601;MARISCAL RAMON CASTILLA
150602;PEBAS
150603;YAVARI
150604;SAN PABLO
150701;BARRANCA
150702;ANDOAS
150703;CAHUAPANAS
150704;MANSERICHE
150705;MORONA
150706;PASTAZA
160101;TAMBOPATA
160102;INAMBARI
160103;LAS PIEDRAS
160104;LABERINTO
160201;MANU
160202;FITZCARRALD
160203;MADRE DE DIOS
160204;HUEPETUHE
160301;INAPARI
160302;IBERIA
160303;TAHUAMANU
170101;MOQUEGUA
170102;CARUMAS
170103;CUCHUMBAYA
170104;SAN CRISTOBAL
170105;TORATA
170106;SAMEGUA
170201;OMATE
170202;COALAQUE
170203;CHOJATA
170204;ICHUNA
170205;LA CAPILLA
170206;LLOQUE
170207;MATALAQUE
170208;PUQUINA
170209;QUINISTAQUILLAS
170210;UBINAS
170211;YUNGA
170301;ILO
170302;EL ALGARROBAL
170303;PACOCHA
180101;CHAUPIMARCA
180103;HUACHON
180104;HUARIACA
180105;HUAYLLAY
180106;NINACACA
180107;PALLANCHACRA
180108;PAUCARTAMBO
180109;SAN FCO DE ASIS DE YARUSYACAN
180110;SIMON BOLIVAR
180111;TICLACAYAN
180112;TINYAHUARCO
180113;VICCO
180114;YANACANCHA
180201;YANAHUANCA
180202;CHACAYAN
180203;GOYLLARISQUIZGA
180204;PAUCAR
180205;SAN PEDRO DE PILLAO
180206;SANTA ANA DE TUSI
180207;TAPUC
180208;VILCABAMBA
180301;OXAPAMPA
180302;CHONTABAMBA
180303;HUANCABAMBA
180304;PUERTO BERMUDEZ
180305;VILLA RICA
180306;POZUZO
180307;PALCAZU
190101;PIURA
190103;CASTILLA
190104;CATACAOS
190105;LA ARENA
190106;LA UNION
190107;LAS LOMAS
190109;TAMBO GRANDE
190113;CURA MORI
190114;EL TALLAN
190201;AYABACA
190202;FRIAS
190203;LAGUNAS
190204;MONTERO
190205;PACAIPAMPA
190206;SAPILLICA
190207;SICCHEZ
190208;SUYO
190209;JILILI
190210;PAIMAS
190301;HUANCABAMBA
190302;CANCHAQUE
190303;HUARMACA
190304;SONDOR
190305;SONDORILLO
190306;EL CARMEN DE LA FRONTERA
190307;SAN MIGUEL DE EL FAIQUE
190308;LALAQUIZ
190401;CHULUCANAS
190402;BUENOS AIRES
190403;CHALACO
190404;MORROPON
190405;SALITRAL
190406;SANTA CATALINA DE MOSSA
190407;SANTO DOMINGO
190408;LA MATANZA
190409;YAMANGO
190410;SAN JUAN DE BIGOTE
190501;PAITA
190502;AMOTAPE
190503;ARENAL
190504;LA HUACA
190505;PUEBLO NUEVO DE COLAN
190506;TAMARINDO
190507;VICHAYAL
190601;SULLANA
190602;BELLAVISTA
190603;LANCONES
190604;MARCAVELICA
190605;MIGUEL CHECA
190606;QUERECOTILLO
190607;SALITRAL
190608;IGNACIO ESCUDERO
190701;PARINAS
190702;EL ALTO
190703;LA BREA
190704;LOBITOS
190705;MANCORA
190706;LOS ORGANOS
190801;SECHURA
190802;VICE
190803;BERNAL
190804;BELLAVISTA DE LA UNION
190805;CRISTO NOS VALGA
190806;RINCONADA LLICUAR
200101;PUNO
200102;ACORA
200103;ATUNCOLLA
200104;CAPACHICA
200105;COATA
200106;CHUCUITO
200107;HUATA
200108;MANAZO
200109;PAUCARCOLLA
200110;PICHACANI
200111;SAN ANTONIO
200112;TIQUILLACA
200113;VILQUE
200114;PLATERIA
200115;AMANTANI
200201;AZANGARO
200202;ACHAYA
200203;ARAPA
200204;ASILLO
200205;CAMINACA
200206;CHUPA
200207;JOSE DOMINGO CHOQUEHUANCA
200208;MUNANI
200210;POTONI
200212;SAMAN
200213;SAN ANTON
200214;SAN JOSE
200215;SAN JUAN DE SALINAS
200216;STGO DE PUPUJA
200217;TIRAPATA
200301;MACUSANI
200302;AJOYANI
200303;AYAPATA
200304;COASA
200305;CORANI
200306;CRUCERO
200307;ITUATA
200308;OLLACHEA
200309;SAN GABAN
200310;USICAYOS
200401;JULI
200402;DESAGUADERO
200403;HUACULLANI
200406;PISACOMA
200407;POMATA
200410;ZEPITA
200412;KELLUYO
200501;HUANCANE
200502;COJATA
200504;INCHUPALLA
200506;PUSI
200507;ROSASPATA
200508;TARACO
200509;VILQUE CHICO
200511;HUATASANI
200601;LAMPA
200602;CABANILLA
200603;CALAPUJA
200604;NICASIO
200605;OCUVIRI
200606;PALCA
200607;PARATIA
200608;PUCARA
200609;SANTA LUCIA
200610;VILAVILA
200701;AYAVIRI
200702;ANTAUTA
200703;CUPI
200704;LLALLI
200705;MACARI
200706;NUNOA
200707;ORURILLO
200708;SANTA ROSA
200709;UMACHIRI
200801;SANDIA
200803;CUYOCUYO
200804;LIMBANI
200805;PHARA
200806;PATAMBUCO
200807;QUIACA
200808;SAN JUAN DEL ORO
200810;YANAHUAYA
200811;ALTO INAMBARI
200812;SAN PEDRO DE PUTINA PUNCO
200901;JULIACA
200902;CABANA
200903;CABANILLAS
200904;CARACOTO
201001;YUNGUYO
201002;UNICACHI
201003;ANAPIA
201004;COPANI
201005;CUTURAPI
201006;OLLARAYA
201007;TINICACHI
201101;PUTINA
201102;PEDRO VILCA APAZA
201103;QUILCA PUNCU
201104;ANANEA
201105;SINA
201201;ILAVE
201202;PILCUYO
201203;SANTA ROSA
201204;CAPASO
201205;CONDURIRI
201301;MOHO
201302;CONIMA
201303;TILALI
201304;HUAYRAPATA
210101;MOYOBAMBA
210102;CALZADA
210103;HABANA
210104;JEPELACIO
210105;SORITOR
210106;YANTALO
210201;SAPOSOA
210202;PISCOYACU
210203;SACANCHE
210204;TINGO DE SAPOSOA
210205;ALTO SAPOSOA
210206;EL ESLABON
210301;LAMAS
210303;BARRANQUITA
210304;CAYNARACHI
210305;CUNUMBUQUI
210306;PINTO RECODO
210307;RUMISAPA
210311;SHANAO
210313;TABALOSOS
210314;ZAPATERO
210315;ALONSO DE ALVARADO
210316;SAN ROQUE DE CUMBAZA
210401;JUANJUI
210402;CAMPANILLA
210403;HUICUNGO
210404;PACHIZA
210405;PAJARILLO
210501;RIOJA
210502;POSIC
210503;YORONGOS
210504;YURACYACU
210505;NUEVA CAJAMARCA
210506;ELIAS SOPLIN
210507;SAN FERNANDO
210508;PARDO MIGUEL
210509;AWAJUN
210601;TARAPOTO
210602;ALBERTO LEVEAU
210604;CACATACHI
210606;CHAZUTA
210607;CHIPURANA
210608;EL PORVENIR
210609;HUIMBAYOC
210610;JUAN GUERRA
210611;MORALES
210612;PAPAPLAYA
210616;SAN ANTONIO
210619;SAUCE
210620;SHAPAJA
210621;LA BANDA DE SHILCAYO
210701;BELLAVISTA
210702;SAN RAFAEL
210703;SAN PABLO
210704;ALTO BIAVO
210705;HUALLAGA
210706;BAJO BIAVO
210801;TOCACHE
210802;NUEVO PROGRESO
210803;POLVORA
210804;SHUNTE
210805;UCHIZA
210901;PICOTA
210902;BUENOS AIRES
210903;CASPIZAPA
210904;PILLUANA
210905;PUCACACA
210906;SAN CRISTOBAL
210907;SAN HILARION
210908;TINGO DE PONASA
210909;TRES UNIDOS
210910;SHAMBOYACU
211001;SAN JOSE DE SISA
211002;AGUA BLANCA
211003;SHATOJA
211004;SAN MARTIN
211005;SANTA ROSA
220101;TACNA
220102;CALANA
220104;INCLAN
220107;PACHIA
220108;PALCA
220109;POCOLLAY
220110;SAMA
220111;ALTO DE LA ALIANZA
220112;CIUDAD NUEVA
220113;CORONEL GREGORIO ALBARRACIN L.ALFONSO UGARTE
220201;TARATA
220205;CHUCATAMANI
220206;ESTIQUE
220207;ESTIQUE PAMPA
220210;SITAJARA
220211;SUSAPAYA
220212;TARUCACHI
220213;TICACO
220301;LOCUMBA
220302;ITE
220303;ILABAYA
220401;CANDARAVE
220402;CAIRANI
220403;CURIBAYA
220404;HUANUARA
220405;QUILAHUANI
220406;CAMILACA
230101;TUMBES
230102;CORRALES
230103;LA CRUZ
230104;PAMPAS DE HOSPITAL
230105;SAN JACINTO
230106;SAN JUAN DE LA VIRGEN
230201;ZORRITOS
230202;CASITAS
230203;CANOAS DE PUNTA SAL
230301;ZARUMILLA
230302;MATAPALO
230303;PAPAYAL
230304;AGUAS VERDES
240101;CALLAO
240102;BELLAVISTA
240103;LA PUNTA
240104;CARMEN DE LA LEGUA-REYNOSO
240105;LA PERLA
240106;VENTANILLA
250101;CALLERIA
250102;YARINACOCHA
250103;MASISEA
250104;CAMPOVERDE
250105;IPARIA
250106;NUEVA REQUENA
250107;MANANTAY
250201;PADRE ABAD
250202;YRAZOLA
250203;CURIMANA
250301;RAIMONDI
250302;TAHUANIA
250303;YURUA
250304;SEPAHUA
250401;PURUS
